,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked,Pclass_1,Pclass_2,Pclass_3,title,male,cabin_deck,Embarked_s,Embarked_q,Embarked_c,family_size,is_alone,is_child,is_senior
768,789,1,3,male,1.0,1,2,20.575,,S,0,0,1,Master,1,6,1,0,0,4,0,1,0
769,790,0,1,male,46.0,0,0,79.2,B82 B84,C,1,0,0,Mr,1,2,0,0,1,1,1,0,0
770,791,0,3,male,31.0,0,0,7.75,,Q,0,0,1,Mr,1,6,0,1,0,1,1,0,0
771,792,0,2,male,16.0,0,0,26.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,1,0
772,793,0,3,female,28.0,8,2,69.55,,S,0,0,1,Miss,0,8,1,0,0,11,0,0,0
773,794,0,1,male,31.0,0,0,30.6958,,C,1,0,0,Mr,1,3,0,0,1,1,1,0,0
774,795,0,3,male,25.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
775,796,0,2,male,39.0,0,0,13.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,0
776,797,1,1,female,49.0,0,0,25.9292,D17,S,1,0,0,Dr,0,4,1,0,0,1,1,0,0
777,798,1,3,female,31.0,0,0,8.6833,,S,0,0,1,Mrs,0,6,1,0,0,1,1,0,0
778,799,0,3,male,30.0,0,0,7.2292,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
779,800,0,3,female,30.0,1,1,24.15,,S,0,0,1,Mrs,0,7,1,0,0,3,0,0,0
780,801,0,2,male,34.0,0,0,13.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,0
781,802,1,2,female,31.0,1,1,26.25,,S,0,1,0,Mrs,0,5,1,0,0,3,0,0,0
782,803,1,1,male,11.0,1,2,120.0,B96 B98,S,1,0,0,Master,1,2,1,0,0,4,0,1,0
783,804,1,3,male,0.42,0,1,8.5167,,C,0,0,1,Master,1,6,0,0,1,2,0,1,0
784,805,1,3,male,27.0,0,0,6.975,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
785,806,0,3,male,31.0,0,0,7.775,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
786,807,0,1,male,39.0,0,0,0.0,A36,S,1,0,0,Mr,1,1,1,0,0,1,1,0,0
787,808,0,3,female,18.0,0,0,7.775,,S,0,0,1,Miss,0,6,1,0,0,1,1,0,0
788,809,0,2,male,39.0,0,0,13.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,0
789,810,1,1,female,33.0,1,0,53.1,E8,S,1,0,0,Mrs,0,5,1,0,0,2,0,0,0
790,811,0,3,male,26.0,0,0,7.8875,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
791,812,0,3,male,39.0,0,0,24.15,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
792,813,0,2,male,35.0,0,0,10.5,,S,0,1,0,Mr,1,5,1,0,0,1,1,0,0
793,814,0,3,female,6.0,4,2,31.275,,S,0,0,1,Miss,0,8,1,0,0,7,0,1,0
794,815,0,3,male,30.5,0,0,8.05,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
795,816,0,1,male,31.0,0,0,0.0,B102,S,1,0,0,Mr,1,2,1,0,0,1,1,0,0
796,817,0,3,female,23.0,0,0,7.925,,S,0,0,1,Miss,0,6,1,0,0,1,1,0,0
797,818,0,2,male,31.0,1,1,37.0042,,C,0,1,0,Mr,1,5,0,0,1,3,0,0,0
798,819,0,3,male,43.0,0,0,6.45,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
799,820,0,3,male,10.0,3,2,27.9,,S,0,0,1,Master,1,7,1,0,0,6,0,1,0
800,821,1,1,female,52.0,1,1,93.5,B69,S,1,0,0,Mrs,0,2,1,0,0,3,0,0,1
801,822,1,3,male,27.0,0,0,8.6625,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
802,823,0,1,male,38.0,0,0,0.0,,S,1,0,0,Mr,1,3,1,0,0,1,1,0,0
803,824,1,3,female,27.0,0,1,12.475,E121,S,0,0,1,Mrs,0,5,1,0,0,2,0,0,0
804,825,0,3,male,2.0,4,1,39.6875,,S,0,0,1,Master,1,7,1,0,0,6,0,1,0
805,826,0,3,male,31.0,0,0,6.95,,Q,0,0,1,Mr,1,6,0,1,0,1,1,0,0
806,827,0,3,male,31.0,0,0,56.4958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
807,828,1,2,male,1.0,0,2,37.0042,,C,0,1,0,Master,1,5,0,0,1,3,0,1,0
808,829,1,3,male,31.0,0,0,7.75,,Q,0,0,1,Mr,1,6,0,1,0,1,1,0,0
809,830,1,1,female,62.0,0,0,80.0,B28,S,1,0,0,Mrs,0,2,1,0,0,1,1,0,1
810,831,1,3,female,15.0,1,0,14.4542,,C,0,0,1,Mrs,0,6,0,0,1,2,0,1,0
811,832,1,2,male,0.83,1,1,18.75,,S,0,1,0,Master,1,5,1,0,0,3,0,1,0
812,833,0,3,male,31.0,0,0,7.2292,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
813,834,0,3,male,23.0,0,0,7.8542,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
814,835,0,3,male,18.0,0,0,8.3,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
815,836,1,1,female,39.0,1,1,83.1583,E49,C,1,0,0,Miss,0,5,0,0,1,3,0,0,0
816,837,0,3,male,21.0,0,0,8.6625,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
817,838,0,3,male,31.0,0,0,8.05,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
818,839,1,3,male,32.0,0,0,56.4958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
819,840,1,1,male,31.0,0,0,29.7,C47,C,1,0,0,Mr,1,3,0,0,1,1,1,0,0
820,841,0,3,male,20.0,0,0,7.925,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
821,842,0,2,male,16.0,0,0,10.5,,S,0,1,0,Mr,1,5,1,0,0,1,1,1,0
822,843,1,1,female,30.0,0,0,31.0,,C,1,0,0,Miss,0,3,0,0,1,1,1,0,0
823,844,0,3,male,34.5,0,0,6.4375,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
824,845,0,3,male,17.0,0,0,8.6625,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
825,846,0,3,male,42.0,0,0,7.55,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
826,847,0,3,male,31.0,8,2,69.55,,S,0,0,1,Mr,1,8,1,0,0,11,0,0,0
827,848,0,3,male,35.0,0,0,7.8958,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
828,849,0,2,male,28.0,0,1,33.0,,S,0,1,0,Rev,1,5,1,0,0,2,0,0,0
829,850,1,1,female,28.0,1,0,89.1042,C92,C,1,0,0,Mrs,0,3,0,0,1,2,0,0,0
830,851,0,3,male,4.0,4,2,31.275,,S,0,0,1,Master,1,7,1,0,0,7,0,1,0
831,852,0,3,male,74.0,0,0,7.775,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,1
832,853,0,3,female,9.0,1,1,15.2458,,C,0,0,1,Miss,0,7,0,0,1,3,0,1,0
833,854,1,1,female,16.0,0,1,39.4,D28,S,1,0,0,Miss,0,4,1,0,0,2,0,1,0
834,855,0,2,female,44.0,1,0,26.0,,S,0,1,0,Mrs,0,5,1,0,0,2,0,0,0
835,856,1,3,female,18.0,0,1,9.35,,S,0,0,1,Mrs,0,6,1,0,0,2,0,0,0
836,857,1,1,female,45.0,1,1,164.8667,,S,1,0,0,Mrs,0,3,1,0,0,3,0,0,0
837,858,1,1,male,51.0,0,0,26.55,E17,S,1,0,0,Mr,1,5,1,0,0,1,1,0,1
838,859,1,3,female,24.0,0,3,19.2583,,C,0,0,1,Mrs,0,6,0,0,1,4,0,0,0
839,860,0,3,male,31.0,0,0,7.2292,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
840,861,0,3,male,41.0,2,0,14.1083,,S,0,0,1,Mr,1,7,1,0,0,3,0,0,0
841,862,0,2,male,21.0,1,0,11.5,,S,0,1,0,Mr,1,5,1,0,0,2,0,0,0
842,863,1,1,female,48.0,0,0,25.9292,D17,S,1,0,0,Mrs,0,4,1,0,0,1,1,0,0
843,864,0,3,female,28.0,8,2,69.55,,S,0,0,1,Miss,0,8,1,0,0,11,0,0,0
844,865,0,2,male,24.0,0,0,13.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,0
845,866,1,2,female,42.0,0,0,13.0,,S,0,1,0,Mrs,0,5,1,0,0,1,1,0,0
846,867,1,2,female,27.0,1,0,13.8583,,C,0,1,0,Miss,0,5,0,0,1,2,0,0,0
847,868,0,1,male,31.0,0,0,50.4958,A24,S,1,0,0,Mr,1,1,1,0,0,1,1,0,0
848,869,0,3,male,31.0,0,0,9.5,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
849,870,1,3,male,4.0,1,1,11.1333,,S,0,0,1,Master,1,6,1,0,0,3,0,1,0
850,871,0,3,male,26.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
851,872,1,1,female,47.0,1,1,52.5542,D35,S,1,0,0,Mrs,0,4,1,0,0,3,0,0,0
852,873,0,1,male,33.0,0,0,5.0,B51 B53 B55,S,1,0,0,Mr,1,2,1,0,0,1,1,0,0
853,874,0,3,male,47.0,0,0,9.0,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
854,875,1,2,female,28.0,1,0,24.0,,C,0,1,0,Mrs,0,5,0,0,1,2,0,0,0
855,876,1,3,female,15.0,0,0,7.225,,C,0,0,1,Miss,0,6,0,0,1,1,1,1,0
856,877,0,3,male,20.0,0,0,9.8458,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
857,878,0,3,male,19.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
858,879,0,3,male,31.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
859,880,1,1,female,56.0,0,1,83.1583,C50,C,1,0,0,Mrs,0,3,0,0,1,2,0,0,1
860,881,1,2,female,25.0,0,1,26.0,,S,0,1,0,Mrs,0,5,1,0,0,2,0,0,0
861,882,0,3,male,33.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
862,883,0,3,female,22.0,0,0,10.5167,,S,0,0,1,Miss,0,6,1,0,0,1,1,0,0
863,884,0,2,male,28.0,0,0,10.5,,S,0,1,0,Mr,1,5,1,0,0,1,1,0,0
864,885,0,3,male,25.0,0,0,7.05,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
865,886,0,3,female,39.0,0,5,29.125,,Q,0,0,1,Mrs,0,7,0,1,0,6,0,0,0
866,887,0,2,male,27.0,0,0,13.0,,S,0,1,0,Rev,1,4,1,0,0,1,1,0,0
867,888,1,1,female,19.0,0,0,30.0,B42,S,1,0,0,Miss,0,2,1,0,0,1,1,0,0
868,889,0,3,female,28.0,1,2,23.45,,S,0,0,1,Miss,0,7,1,0,0,4,0,0,0
869,890,1,1,male,26.0,0,0,30.0,C148,C,1,0,0,Mr,1,3,0,0,1,1,1,0,0
870,891,0,3,male,32.0,0,0,7.75,,Q,0,0,1,Mr,1,6,0,1,0,1,1,0,0
